Book-Title,Author,User Rating,Reviews,Price,Year,Genre,User-ID,ISBN,Book-Rating,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Location,Age
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2014,Fiction,231944,0684801523,8,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"bethesda, maryland, usa",20.0
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2014,Fiction,245009,0684801523,8,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"minneapolis, minnesota, usa",24.0
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2014,Fiction,257713,0684801523,0,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"louisville, kentucky, usa",42.0
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2014,Fiction,264121,0684801523,7,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"fresno, california, usa",22.0
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2014,Fiction,271861,0684801523,8,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"altamonte springs, florida, usa",22.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,81977,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"minneapolis, minnesota, usa",34.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,123981,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"phoenix, arizona, usa",46.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,135045,0449212602,10,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"spring, texas, usa",29.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,138543,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"mesquite, texas, usa",21.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,227447,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"kelseyville, california, usa",38.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,240144,0745168086,0,Margaret Atwood,1999,Chivers Audio Books,http://images.amazon.com/images/P/0745168086.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0745168086.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0745168086.01.LZZZZZZZ.jpg,"muskego, wisconsin, usa",34.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,8253,0449212602,10,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"tulsa, oklahoma, usa",26.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,102967,0449911535,8,Margaret Atwood,1996,Ballantine Books,http://images.amazon.com/images/P/0449911535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911535.01.LZZZZZZZ.jpg,"olympia, washington, usa",54.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,230522,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,235105,0449212602,9,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"st louis, missouri, usa",46.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,238120,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"louisville, kentucky, usa",25.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,238781,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"yucca valley, california, usa",51.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,263460,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"tampa, florida, usa",31.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,271195,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"elsmere, kentucky, usa",39.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,6251,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"wahiawa, hawaii, usa",32.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,13552,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"cordova, tennessee, usa",32.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,31315,0395404258,0,Margaret Atwood,1986,Houghton Mifflin,http://images.amazon.com/images/P/0395404258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.LZZZZZZZ.jpg,"henryville, indiana, usa",34.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,87746,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"wallingford, connecticut, usa",52.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,87746,0395404258,0,Margaret Atwood,1986,Houghton Mifflin,http://images.amazon.com/images/P/0395404258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.LZZZZZZZ.jpg,"wallingford, connecticut, usa",52.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,98741,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"fairbanks, alaska, usa",30.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,116904,0449212602,8,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"san antonio, texas, usa",38.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,183995,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"columbus (grandview heights), ohio, usa",49.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,236172,0449212602,7,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"chesapeake, virginia, usa",34.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,251613,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"sonoma, california, usa",34.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,52584,0395404258,0,Margaret Atwood,1986,Houghton Mifflin,http://images.amazon.com/images/P/0395404258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.LZZZZZZZ.jpg,"livermore, california, usa",45.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,110973,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"wiley ford, west virginia, usa",43.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,114444,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"alexandria, virginia, usa",34.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,115120,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"sherman oaks, california, usa",29.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,126736,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"fulton, missouri, usa",38.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,131046,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"ellington, connecticut, usa",26.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,184299,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"omaha, nebraska, usa",31.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,207782,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"midland, texas, usa",28.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,209373,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"mountain view, california, usa",37.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,224435,0449212602,9,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"warren, michigan, usa",24.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,224435,0449911535,9,Margaret Atwood,1996,Ballantine Books,http://images.amazon.com/images/P/0449911535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911535.01.LZZZZZZZ.jpg,"warren, michigan, usa",24.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,225989,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"palmdale, california, usa",27.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,261829,0449212602,8,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"fpo, ap, usa",32.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,70052,0449212602,10,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"st. john`s, ontario, canada",30.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,81848,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"springfield, illinois, usa",35.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,95359,0449212602,10,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"charleston, west virginia, usa",33.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,106225,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"chicago, illinois, usa",38.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,128085,0449212602,8,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"durham, north carolina, usa",40.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,159858,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"atlantic beach, florida, usa",37.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,187517,0449911535,0,Margaret Atwood,1996,Ballantine Books,http://images.amazon.com/images/P/0449911535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911535.01.LZZZZZZZ.jpg,"brooklyn, new york, usa",28.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,204864,0449212602,10,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"simi valley, california, usa",47.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,231210,0449212602,8,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"roanoke, virginia, usa",44.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,8681,0449911535,10,Margaret Atwood,1996,Ballantine Books,http://images.amazon.com/images/P/0449911535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911535.01.LZZZZZZZ.jpg,"orlando, florida, usa",34.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,55892,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"plantersville, texas, usa",45.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,88937,0449212602,7,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"cary, north carolina, usa",39.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,113270,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"evanston, illinois, usa",25.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,225810,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"el cajon, california, usa",56.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,269566,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"seattle, washington, usa",9.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,269719,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"jacksonville, north carolina, usa",33.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,16634,0449212602,8,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"little rock, arkansas, usa",42.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,35050,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"west columbia, south carolina, usa",33.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,35050,0395404258,0,Margaret Atwood,1986,Houghton Mifflin,http://images.amazon.com/images/P/0395404258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.LZZZZZZZ.jpg,"west columbia, south carolina, usa",33.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,217375,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"st. petersburg, florida, usa",35.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,93629,0449212602,4,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"baton rouge, louisiana, usa",54.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,46398,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"san antonio, texas, usa",37.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,47117,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"houston, texas, usa",34.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,148744,0395404258,7,Margaret Atwood,1986,Houghton Mifflin,http://images.amazon.com/images/P/0395404258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.LZZZZZZZ.jpg,"campbellsport, wisconsin, usa",67.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,209756,0449212602,8,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"sacramento, california, usa",36.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,237748,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"eagan, minnesota, usa",27.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,36836,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"raleigh, north carolina, usa",56.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,36836,0395404258,0,Margaret Atwood,1986,Houghton Mifflin,http://images.amazon.com/images/P/0395404258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395404258.01.LZZZZZZZ.jpg,"raleigh, north carolina, usa",56.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,95932,0449212602,10,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"manchester, new hampshire, usa",36.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,114544,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"antelope, california, usa",35.0
The Handmaid's Tale,Margaret Atwood,4.3,29442,7,2017,Fiction,149690,0449212602,0,Margaret Atwood,1989,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"logan city, queensland, australia",35.0
